ID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,nufnu_5keV(erg.s-1.cm-2),nufnu_error_5keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2)
1720,00:37:02.010,-01:15:32.995,2.35e+20,0.8,-999/-999,3.32366e-14,1.23098e-14,3.13737e-14,1.50117e-14,-999.0,1.56251e-14,1.2995600000000002e-14,-999.0,2.3835900000000002e-14,1.98246e-14,-999.0
1721,00:36:59.879,-01:13:28.450,2.34e+20,0.8,-999/-999,6.34796e-14,1.65077e-14,1.99554e-14,1.18624e-14,-999.0,2.98553e-14,1.7747299999999997e-14,-999.0,1.36651e-13,4.65356e-14,-999.0
1722,00:36:56.375,-01:15:36.923,2.35e+20,0.8,-999/-999,3.2876300000000005e-14,1.21597e-14,7.384269999999999e-15,7.47398e-15,-999.0,4.4154e-14,2.23523e-14,-999.0,3.36889e-14,2.41858e-14,-999.0
1723,00:37:11.376,-01:10:52.776,2.33e+20,1.207,+0.44/-0.28,6.851839999999999e-14,1.23516e-14,8.22531e-14,2.4112599999999997e-14,-999.0,1.23012e-13,3.2453e-14,-999.0,6.91058e-14,2.96338e-14,-999.0
1724,00:37:01.778,-01:19:09.868,2.36e+20,0.8,-999/-999,4.79793e-14,1.45665e-14,1.8872400000000003e-14,1.11066e-14,-999.0,5.63725e-14,2.31773e-14,-999.0,4.30098e-14,2.5311599999999997e-14,-999.0
1725,00:37:04.414,-01:09:08.142,2.32e+20,-0.639,+0.36/-0.24,5.39388e-13,9.2272e-14,1.25346e-14,7.358450000000001e-15,-999.0,7.45921e-14,2.7448700000000003e-14,-999.0,4.5275200000000006e-13,9.044110000000001e-14,-999.0
1732,21:33:27.525,-00:48:57.657,3.71e+20,0.8,-999/-999,8.53027e-15,2.0441199999999998e-15,8.36687e-15,2.6212e-15,-999.0,3.4341900000000003e-15,2.00872e-15,-999.0,6.8850399999999996e-15,3.4533099999999997e-15,-999.0
1733,21:33:27.432,-00:48:35.874,3.71e+20,0.7609999999999999,+0.27/-0.20,1.9774900000000002e-14,2.8131599999999997e-15,6.8176999999999995e-15,2.01984e-15,-999.0,2.09726e-14,4.07721e-15,-999.0,1.9064599999999998e-14,4.8547400000000005e-15,-999.0
1734,21:33:27.137,-00:49:29.802,3.72e+20,0.42,+0.22/-0.18,3.80325e-14,4.73537e-15,9.988799999999999e-15,2.4e-15,-999.0,1.8777099999999998e-14,4.0603200000000005e-15,-999.0,3.5541699999999996e-14,7.094159999999999e-15,-999.0
1735,21:33:26.439,-00:50:35.080,3.73e+20,0.8,-999/-999,6.86789e-15,1.88808e-15,3.2735e-15,1.65381e-15,-999.0,5.59354e-15,2.54741e-15,-999.0,8.41236e-15,3.83116e-15,-999.0
1736,21:33:26.191,-00:45:26.924,3.68e+20,0.8,-999/-999,6.465819999999999e-15,1.7279900000000001e-15,3.8444899999999995e-15,1.6541799999999998e-15,-999.0,4.2168999999999996e-15,2.03781e-15,-999.0,7.93153e-15,3.4127200000000004e-15,-999.0
1737,21:33:43.678,-00:46:59.252,3.71e+20,0.9570000000000001,+0.46/-0.28,8.37291e-15,1.64996e-15,8.00608e-15,2.41969e-15,-999.0,7.24577e-15,2.5882300000000002e-15,-999.0,8.22395e-15,3.3159300000000002e-15,-999.0
1738,21:33:44.450,-00:46:20.656,3.7e+20,0.19,+0.39/-0.27,2.0847e-14,4.10748e-15,3.4734699999999996e-15,1.46607e-15,-999.0,7.41451e-15,2.73812e-15,-999.0,1.9043900000000002e-14,5.5276200000000005e-15,-999.0
1739,21:33:42.503,-00:51:57.394,3.75e+20,0.8,-999/-999,4.74524e-15,1.5744000000000001e-15,3.65708e-15,1.7686e-15,-999.0,3.3281599999999996e-15,1.95764e-15,-999.0,3.75306e-15,2.55078e-15,-999.0
1740,21:33:16.793,-00:53:06.703,3.74e+20,0.8,-999/-999,7.81756e-15,1.88868e-15,4.3504800000000004e-15,1.75149e-15,-999.0,4.95185e-15,2.27247e-15,-999.0,1.0425299999999998e-14,3.95696e-15,-999.0
1741,21:33:18.976,-00:44:28.296,3.66e+20,0.8,-999/-999,4.8883600000000004e-15,1.5698e-15,3.6951300000000005e-15,1.7532900000000001e-15,-999.0,2.02977e-15,1.53649e-15,-999.0,6.1075899999999995e-15,3.2372399999999997e-15,-999.0
1742,21:33:24.807,-00:54:31.911,3.76e+20,0.711,+0.36/-0.25,1.37241e-14,2.47408e-15,6.9378900000000004e-15,2.13452e-15,-999.0,9.72047e-15,2.99061e-15,-999.0,1.3199700000000002e-14,4.2172899999999995e-15,-999.0
1743,21:33:05.192,-00:49:32.725,3.7e+20,0.8,-999/-999,5.921350000000001e-15,1.72909e-15,7.590439999999999e-16,8.06714e-16,-999.0,3.11711e-15,1.91991e-15,-999.0,1.4072e-14,5.14372e-15,-999.0
1744,21:33:53.533,-00:49:05.341,3.73e+20,0.087,+0.40/-0.27,2.3869200000000002e-14,4.873399999999999e-15,1.15823e-15,8.34366e-16,-999.0,1.09318e-14,3.26599e-15,-999.0,2.1589e-14,6.296e-15,-999.0
1745,21:33:03.591,-00:49:58.851,3.7e+20,1.1340000000000001,+0.36/-0.24,9.97311e-15,1.56902e-15,1.2802799999999999e-14,2.9846099999999998e-15,-999.0,1.23973e-14,3.3016599999999997e-15,-999.0,9.96436e-15,3.4836100000000002e-15,-999.0
1746,21:33:18.066,-00:54:40.868,3.75e+20,0.8,-999/-999,6.20786e-15,1.73184e-15,3.4546399999999997e-15,1.65002e-15,-999.0,3.77172e-15,2.0200800000000003e-15,-999.0,8.509810000000001e-15,3.84102e-15,-999.0
1747,21:33:02.229,-00:46:37.301,3.67e+20,0.8,-999/-999,8.44036e-15,2.0413900000000002e-15,6.143869999999999e-15,2.19831e-15,-999.0,4.81864e-15,2.33044e-15,-999.0,9.06444e-15,3.9198300000000004e-15,-999.0
1748,21:33:00.744,-00:51:05.798,3.71e+20,0.8,-999/-999,7.73306e-15,1.88688e-15,6.44553e-15,2.27179e-15,-999.0,3.5288899999999996e-15,1.96101e-15,-999.0,7.95881e-15,3.59738e-15,-999.0
1749,21:33:13.705,-00:55:24.163,3.76e+20,0.8,-999/-999,5.54837e-15,1.7323899999999997e-15,1.54519e-15,1.17685e-15,-999.0,4.21372e-15,2.26371e-15,-999.0,9.5081e-15,4.35311e-15,-999.0
1750,21:33:57.541,-00:52:24.101,3.76e+20,0.8,-999/-999,5.05858e-15,1.5749e-15,9.94255e-16,9.2848e-16,-999.0,4.07015e-15,2.11117e-15,-999.0,9.17354e-15,4.126469999999999e-15,-999.0
1751,21:33:18.848,-00:56:37.712,3.77e+20,0.8909999999999999,+0.22/-0.17,2.7573300000000002e-14,3.0668000000000005e-15,2.22853e-14,3.93743e-15,-999.0,2.2617700000000003e-14,4.57056e-15,-999.0,2.69933e-14,5.7902900000000005e-15,-999.0
1752,21:33:36.940,-00:56:48.241,3.79e+20,0.8,-999/-999,5.13939e-15,1.73415e-15,3.4385199999999997e-15,1.84398e-15,-999.0,3.5106900000000003e-15,2.1721900000000003e-15,-999.0,5.2767e-15,3.2648800000000003e-15,-999.0
1753,21:32:55.350,-00:48:58.029,3.68e+20,0.9620000000000001,+0.38/-0.25,1.06402e-14,1.88835e-15,1.0058499999999999e-14,2.7039e-15,-999.0,9.57058e-15,3.03139e-15,-999.0,1.0465799999999999e-14,3.68443e-15,-999.0
1754,21:33:48.414,-00:41:50.931,3.66e+20,0.7609999999999999,+0.24/-0.18,2.7773500000000002e-14,3.4696199999999998e-15,1.27196e-14,2.96498e-15,-999.0,2.51065e-14,4.80479e-15,-999.0,2.6776799999999996e-14,6.24174e-15,-999.0
1755,21:32:55.610,-00:52:28.288,3.72e+20,0.361,+0.44/-0.28,1.52633e-14,3.45384e-15,5.59346e-15,1.87804e-15,-999.0,3.75788e-15,2.00754e-15,-999.0,1.4161000000000001e-14,4.7546399999999995e-15,-999.0
1756,21:34:03.981,-00:47:05.742,3.72e+20,0.8,-999/-999,6.60461e-15,1.88748e-15,2.54136e-15,1.5369300000000001e-15,-999.0,3.4755699999999998e-15,2.10192e-15,-999.0,1.22001e-14,4.9512799999999995e-15,-999.0
1757,21:33:21.809,-00:39:56.452,3.62e+20,0.456,+0.48/-0.30,1.35952e-14,3.10557e-15,4.5621000000000005e-15,1.7866e-15,-999.0,5.9805900000000004e-15,2.50479e-15,-999.0,1.2715799999999999e-14,4.7203099999999996e-15,-999.0
1758,21:33:51.945,-00:56:15.347,3.79e+20,0.8,-999/-999,7.4064e-15,1.8918e-15,6.1967100000000005e-15,2.17544e-15,-999.0,1.406e-15,1.21176e-15,-999.0,1.05663e-14,4.04737e-15,-999.0
1759,21:33:33.439,-00:58:20.866,3.8e+20,1.141,+0.12/-0.10,6.00371e-14,3.5080899999999998e-15,7.6342e-14,6.843680000000001e-15,-999.0,7.77347e-14,7.6794e-15,-999.0,5.99893e-14,7.900790000000001e-15,-999.0
1760,21:32:58.991,-00:54:57.284,3.74e+20,0.8,-999/-999,4.85548e-15,1.5739e-15,2.43138e-15,1.4262499999999999e-15,-999.0,3.3209699999999996e-15,1.9480899999999997e-15,-999.0,6.65879e-15,3.3919899999999997e-15,-999.0
1761,21:33:42.044,-00:58:06.686,3.8e+20,0.8,-999/-999,7.210039999999999e-15,1.8924e-15,4.02168e-15,1.77334e-15,-999.0,5.47253e-15,2.41308e-15,-999.0,8.224420000000001e-15,3.6265200000000004e-15,-999.0
1762,21:33:27.856,-00:38:59.204,3.62e+20,0.43200000000000005,+0.31/-0.22,2.46852e-14,4.171459999999999e-15,5.3429900000000005e-15,1.94356e-15,-999.0,1.44114e-14,3.81284e-15,-999.0,2.30644e-14,6.10215e-15,-999.0
1763,21:34:06.419,-00:52:45.397,3.77e+20,0.8,-999/-999,8.50874e-15,2.20556e-15,2.5866599999999997e-15,1.56664e-15,-999.0,7.0499700000000004e-15,3.01526e-15,-999.0,1.3247899999999998e-14,4.91063e-15,-999.0
1764,21:32:56.691,-00:55:16.063,3.74e+20,0.8,-999/-999,7.77192e-15,2.0460699999999997e-15,4.9888599999999996e-15,2.13452e-15,-999.0,8.17415e-15,3.2068600000000002e-15,-999.0,4.09888e-15,2.76226e-15,-999.0
1765,21:32:48.414,-00:51:25.162,3.7e+20,0.8,-999/-999,6.36462e-15,1.88628e-15,6.6292e-16,7.94141e-16,-999.0,1.17999e-14,3.85201e-15,-999.0,2.7313000000000004e-15,2.35145e-15,-999.0
1766,21:33:57.893,-00:56:34.352,3.8e+20,1.075,+0.41/-0.27,1.11994e-14,1.93464e-15,1.24598e-14,3.2746400000000003e-15,-999.0,1.3053200000000002e-14,3.84269e-15,-999.0,1.1146299999999999e-14,4.2953699999999994e-15,-999.0
1767,21:33:41.330,-00:38:57.524,3.62e+20,0.39899999999999997,+0.27/-0.20,3.3256599999999995e-14,5.089e-15,1.23993e-14,2.84496e-15,-999.0,9.65536e-15,3.2492199999999996e-15,-999.0,3.10521e-14,7.12476e-15,-999.0
1768,21:34:09.784,-00:46:17.519,3.72e+20,0.924,+0.36/-0.25,1.48782e-14,2.52624e-15,1.1294799999999999e-14,3.06865e-15,-999.0,1.48958e-14,4.047e-15,-999.0,1.45861e-14,4.95416e-15,-999.0
1769,21:33:42.547,-00:39:12.111,3.63e+20,0.9209999999999999,+0.49/-0.30,1.0165399999999999e-14,2.12944e-15,3.40095e-15,1.77394e-15,-999.0,1.58028e-14,4.5404200000000005e-15,-999.0,9.96212e-15,4.174800000000001e-15,-999.0
1770,21:33:40.165,-00:38:37.701,3.62e+20,1.0,+0.23/-0.18,2.60707e-14,2.9747499999999997e-15,2.0569e-14,4.0677e-15,-999.0,3.2652600000000004e-14,5.6358400000000005e-15,-999.0,2.5796299999999995e-14,6.12132e-15,-999.0
1771,21:32:49.379,-00:52:57.939,3.71e+20,1.839,+0.19/-0.15,1.3886000000000002e-14,9.67456e-16,7.8085e-14,7.30732e-15,-999.0,5.430840000000001e-14,6.39625e-15,-999.0,1.48141e-14,3.48906e-15,-999.0
1772,21:33:38.551,-00:38:23.844,3.62e+20,1.844,+0.48/-0.28,4.63439e-15,6.55248e-16,1.1937700000000001e-14,3.22922e-15,-999.0,3.34235e-14,5.856369999999999e-15,-999.0,4.93504e-15,2.40393e-15,-999.0
1773,21:33:41.830,-00:38:29.186,3.62e+20,0.7070000000000001,+0.28/-0.21,2.56638e-14,3.7142699999999995e-15,5.6945e-15,2.0573699999999997e-15,-999.0,2.81985e-14,5.45847e-15,-999.0,2.46739e-14,6.500100000000001e-15,-999.0
1774,21:33:10.334,-00:38:50.921,3.61e+20,1.0,+0.42/-0.27,1.14941e-14,2.1410999999999996e-15,1.612e-14,3.7014499999999994e-15,-999.0,5.2372100000000005e-15,2.4048200000000003e-15,-999.0,1.13806e-14,4.43286e-15,-999.0
1775,21:33:39.336,-00:38:02.366,3.61e+20,0.9209999999999999,+0.40/-0.27,1.4615600000000002e-14,2.6598000000000003e-15,7.33002e-15,2.6674e-15,-999.0,1.94905e-14,5.15987e-15,-999.0,1.43402e-14,5.2184e-15,-999.0
1776,21:34:05.900,-00:56:41.438,3.81e+20,-0.375,+0.32/-0.23,6.45729e-14,1.04956e-14,1.7672499999999999e-15,1.0764799999999999e-15,-999.0,1.42236e-14,4.2851999999999995e-15,-999.0,5.5673400000000004e-14,1.11816e-14,-999.0
1824,21:33:42.569,-00:47:15.950,3.71e+20,0.8,-999/-999,2.2721200000000002e-14,9.434399999999999e-15,3.78763e-14,1.5727200000000002e-14,-999.0,2.9617900000000003e-14,-2.15005e-11,5.92572e-11,7.42462e-15,-3.23424e-11,8.91386e-11
1826,00:39:13.434,+00:51:50.888,1.98e+20,0.503,+0.46/-0.29,4.44162e-14,9.97142e-15,1.3001e-14,5.33507e-15,-999.0,2.60041e-14,9.87654e-15,-999.0,4.18653e-14,1.59007e-14,-999.0
1827,00:39:22.317,+00:52:19.361,1.97e+20,0.8,-999/-999,2.22401e-14,5.9228e-15,2.0057599999999998e-14,7.14542e-15,-999.0,1.3193200000000001e-14,7.026999999999999e-15,-999.0,1.3474000000000001e-14,9.04008e-15,-999.0
1828,00:38:59.171,+00:54:53.426,2e+20,1.354,+0.35/-0.23,2.91651e-14,4.07904e-15,7.528630000000001e-14,1.29291e-14,-999.0,3.05211e-14,9.460899999999999e-15,-999.0,2.97218e-14,1.0912100000000002e-14,-999.0
1840,00:39:24.378,+00:56:07.974,1.96e+20,0.8,-999/-999,1.49046e-14,5.32836e-15,1.3176599999999999e-14,6.17868e-15,-999.0,5.0553499999999996e-15,4.88672e-15,-999.0,1.54916e-14,1.01269e-14,-999.0
1830,00:39:01.748,+00:47:49.145,2e+20,0.8,-999/-999,1.56679e-14,5.1880499999999996e-15,1.04023e-14,5.26427e-15,-999.0,5.3073500000000005e-15,4.66765e-15,-999.0,2.43827e-14,1.2339299999999999e-14,-999.0
1831,00:39:36.821,+00:51:17.410,1.95e+20,0.8,-999/-999,4.30268e-14,7.98984e-15,1.66213e-14,6.17382e-15,-999.0,6.38258e-14,1.50449e-14,-999.0,1.9553799999999997e-14,1.0519499999999999e-14,-999.0
1832,00:39:41.225,+00:54:27.811,1.94e+20,0.8,-999/-999,2.84579e-14,6.65595e-15,1.29291e-14,5.5838099999999995e-15,-999.0,3.57552e-14,1.15133e-14,-999.0,1.8267500000000003e-14,1.0164100000000001e-14,-999.0
1833,00:39:22.549,+00:59:50.418,1.96e+20,0.8,-999/-999,1.9833299999999998e-14,5.62438e-15,1.39386e-14,5.917800000000001e-15,-999.0,1.7119299999999997e-14,7.97122e-15,-999.0,1.3113299999999998e-14,8.803149999999999e-15,-999.0
1834,00:39:20.769,+00:44:29.639,1.98e+20,0.8,-999/-999,1.8337299999999998e-14,5.776680000000001e-15,1.41881e-14,6.29869e-15,-999.0,1.08755e-14,6.8521e-15,-999.0,1.6654499999999998e-14,1.04931e-14,-999.0
1846,00:39:55.582,+00:52:56.895,1.92e+20,0.8,-999/-999,2.6825700000000002e-14,7.8334e-15,5.914889999999999e-15,4.55079e-15,-999.0,1.82101e-14,9.85299e-15,-999.0,5.579680000000001e-14,2.1474e-14,-999.0
1836,00:39:40.118,+00:42:49.843,1.95e+20,0.8,-999/-999,2.94144e-14,7.84188e-15,2.27242e-14,8.57704e-15,-999.0,1.74546e-14,9.452679999999999e-15,-999.0,2.67372e-14,1.44797e-14,-999.0
1842,00:39:36.451,+00:51:25.644,1.95e+20,0.8,-999/-999,3.16191e-14,7.54596e-15,1.08613e-14,5.49699e-15,-999.0,4.16957e-14,1.35625e-14,-999.0,2.55588e-14,1.2935399999999998e-14,-999.0
1847,21:30:47.503,-00:14:41.396,3.53e+20,0.8,-999/-999,2.40108e-14,6.09648e-15,4.6729e-15,3.5092e-15,-999.0,2.91041e-14,1.00152e-14,-999.0,2.92425e-14,1.23476e-14,-999.0
1848,21:30:40.925,-00:20:27.921,3.53e+20,0.8,-999/-999,1.54491e-14,5.15856e-15,1.82546e-14,7.2408e-15,-999.0,1.87274e-14,-1.18013e-11,3.37681e-11,1.52335e-14,9.170310000000001e-15,-999.0
1849,21:30:41.338,-00:20:58.929,3.53e+20,0.8,-999/-999,2.03372e-14,5.78384e-15,2.32895e-14,8.045050000000001e-15,-999.0,1.0748899999999999e-14,6.3212200000000006e-15,-999.0,5.39969e-15,5.44285e-15,-999.0
1850,21:30:56.261,-00:12:12.243,3.53e+20,0.222,+0.41/-0.27,6.3952e-14,1.31262e-14,6.424859999999999e-15,3.54312e-15,-999.0,3.19704e-14,1.0165600000000001e-14,-999.0,5.85578e-14,1.78717e-14,-999.0
1851,21:31:01.578,-00:21:39.687,3.52e+20,1.885,+0.22/-0.17,3.6275699999999996e-14,3.2928000000000006e-15,3.58774e-13,3.4717199999999995e-14,-999.0,1.73175e-13,-3.84016e-11,2.35182e-11,5.498390000000001e-14,1.46674e-14,-999.0
1854,21:30:06.407,-00:21:18.598,3.54e+20,0.8,-999/-999,1.58246e-14,5.78569e-15,1.04784e-14,5.96252e-15,-999.0,1.81174e-14,9.24662e-15,-999.0,5.45913e-15,6.403149999999999e-15,-999.0
1855,21:30:04.071,-00:21:05.632,3.54e+20,0.8,-999/-999,5.74972e-14,9.69494e-15,2.71988e-14,8.63841e-15,-999.0,8.14762e-14,1.73585e-14,-999.0,1.88912e-14,1.0292499999999999e-14,-999.0
1856,21:30:01.133,-00:16:40.227,3.55e+20,0.8,-999/-999,2.12418e-14,6.56964e-15,2.2625400000000002e-14,8.83674e-15,-999.0,1.0422e-14,7.04941e-15,-999.0,1.04707e-14,8.49634e-15,-999.0
1857,21:30:02.399,-00:20:59.346,3.54e+20,0.8,-999/-999,2.29864e-14,6.880280000000001e-15,2.28305e-14,8.88685e-15,-999.0,1.05246e-14,6.91617e-15,-999.0,1.58595e-14,1.0422e-14,-999.0
1858,21:29:41.813,-00:14:28.815,3.58e+20,0.8,-999/-999,3.56666e-14,1.00205e-14,5.17323e-14,1.54911e-14,-999.0,1.01965e-14,8.05479e-15,-999.0,2.45729e-14,-3.44937e-11,4.4571e-11
1859,21:29:40.084,-00:14:20.433,3.58e+20,0.8,-999/-999,2.49729e-14,8.92449e-15,4.14014e-14,1.47955e-14,-999.0,7.14151e-15,-2.03931e-11,2.96297e-11,1.7209099999999998e-14,-3.07174e-11,4.46304e-11
1860,21:29:39.371,-00:12:42.797,3.58e+20,0.8,-999/-999,3.85162e-14,1.11165e-14,9.82472e-15,7.0369399999999995e-15,-999.0,4.74191e-14,1.8262099999999997e-14,-999.0,4.08487e-14,2.0893700000000003e-14,-999.0
1861,21:29:39.613,-00:07:18.747,3.6e+20,-0.008,+0.15/-0.13,1.05626e-12,9.441e-14,6.97377e-14,1.7652599999999998e-14,-999.0,3.73463e-13,5.72958e-14,-999.0,9.46344e-13,1.16168e-13,-999.0
1877,21:29:51.066,-00:14:33.719,3.56e+20,0.8,-999/-999,3.14661e-14,1.14223e-14,1.0426799999999998e-14,8.25488e-15,-999.0,2.8805900000000005e-14,1.63956e-14,-999.0,4.3398800000000005e-14,2.4701400000000002e-14,-999.0
1880,21:29:39.980,+00:05:17.652,3.63e+20,0.5670000000000001,+0.14/-0.12,2.84767e-12,2.3117600000000004e-13,8.73958e-13,1.37608e-13,-999.0,1.93455e-12,2.51517e-13,-999.0,2.69569e-12,3.7143699999999997e-13,-999.0
1881,21:29:39.764,+00:06:56.591,3.64e+20,0.8,-999/-999,8.39308e-14,3.7651199999999995e-14,1.39501e-13,6.258e-14,-999.0,7.50152e-14,-8.59467e-11,2.37267e-10,1.0040499999999999e-13,-1.2937700000000002e-10,3.5716199999999995e-10
1882,21:29:35.888,+00:06:05.516,3.64e+20,0.8,-999/-999,8.51231e-14,3.7651199999999995e-14,9.433939999999999e-14,5.18632e-14,-999.0,6.483640000000001e-14,4.9138e-14,-999.0,1.01861e-13,-1.2937700000000002e-10,1.18479e-10
1892,21:29:40.443,+00:35:27.248,3.7e+20,1.003,+0.14/-0.12,4.16688e-13,3.0900999999999996e-14,3.8271799999999997e-13,4.43593e-14,-999.0,4.56449e-13,5.4421400000000004e-14,-999.0,4.1239799999999995e-13,6.21324e-14,-999.0
1891,21:28:48.640,+00:40:09.559,3.74e+20,0.8,-999/-999,3.0376299999999996e-14,1.0387700000000001e-14,7.24291e-15,6.35758e-15,-999.0,1.97859e-14,1.24335e-14,-999.0,5.951900000000001e-14,2.64139e-14,-999.0
1893,21:29:57.401,+00:31:27.444,3.68e+20,-0.14300000000000002,+0.48/-0.30,2.52127e-13,5.90758e-14,3.4906400000000004e-14,1.49359e-14,-999.0,3.25264e-14,1.9948e-14,-999.0,2.22409e-13,6.740639999999999e-14,-999.0
1897,21:32:12.212,+00:13:21.103,3.64e+20,2.299,+0.37/-0.24,9.9882e-14,8.87784e-15,1.8661599999999998e-12,1.92542e-13,-999.0,5.39795e-13,1.0105599999999999e-13,-999.0,1.11725e-13,4.75406e-14,-999.0
1898,21:32:04.548,+00:23:06.938,3.71e+20,0.8,-999/-999,8.23466e-14,3.30204e-14,1.0065399999999999e-13,-5.49928e-11,4.33022e-11,1.40897e-13,6.610839999999999e-14,-999.0,7.0631e-14,5.7789e-14,-999.0
1899,00:49:41.294,-01:17:12.190,3.27e+20,0.075,+0.44/-0.28,9.499059999999999e-13,2.06046e-13,1.80498e-13,7.0394e-14,-999.0,1.9128900000000001e-13,9.450030000000001e-14,-999.0,8.57439e-13,2.63284e-13,-999.0
1906,00:13:27.660,-00:49:36.414,3.13e+20,0.8170000000000001,+0.18/-0.14,2.6038e-13,2.5630900000000002e-14,1.9759200000000001e-13,2.7814e-14,-999.0,1.67549e-13,3.02371e-14,-999.0,2.52753e-13,4.56135e-14,-999.0
1902,00:13:43.026,-00:49:21.059,3.12e+20,0.8,-999/-999,1.68838e-14,7.092740000000001e-15,1.0983e-14,-1.15169e-11,3.30594e-11,1.56122e-14,1.03084e-14,-999.0,3.5439099999999996e-14,1.9196599999999996e-14,-999.0
1903,00:13:49.509,-00:47:52.826,3.1e+20,0.8,-999/-999,2.6087400000000003e-14,8.78313e-15,1.0591e-14,7.417709999999999e-15,-999.0,3.0134e-14,1.50207e-14,-999.0,2.2813e-14,1.5977700000000002e-14,-999.0
1904,00:13:53.517,-00:51:36.179,3.12e+20,0.8,-999/-999,2.2850999999999998e-14,8.48045e-15,1.85774e-14,9.667180000000001e-15,-999.0,1.3200799999999998e-14,9.66727e-15,-999.0,1.9978299999999997e-14,1.4630600000000002e-14,-999.0
1905,00:13:27.283,-00:56:43.618,3.2e+20,0.8,-999/-999,2.19546e-14,8.34894e-15,1.19306e-14,7.84028e-15,-999.0,1.68679e-14,1.10848e-14,-999.0,2.55072e-14,1.67622e-14,-999.0
1907,00:14:30.647,-00:44:15.927,3e+20,0.8,-999/-999,1.8658800000000002e-13,3.37854e-14,2.26287e-13,4.8575300000000007e-14,-999.0,1.08023e-13,4.05842e-14,-999.0,1.78564e-13,-1.18468e-10,8.90934e-11
1908,00:14:20.853,-00:36:21.416,2.96e+20,0.8,-999/-999,2.91844e-13,4.6008e-14,1.57065e-13,4.32027e-14,-999.0,4.51155e-13,8.72802e-14,-999.0,2.79656e-13,-1.6152e-10,1.1899799999999999e-10
1935,03:18:17.445,-00:17:47.838,5.11e+20,0.025,+0.18/-0.14,2.5189299999999996e-13,2.47764e-14,9.286879999999999e-15,3.74721e-15,-999.0,1.0611300000000002e-13,1.63085e-14,-999.0,2.2625900000000002e-13,3.04418e-14,-999.0
1938,03:18:45.024,-00:18:47.740,5.13e+20,0.66,+0.24/-0.18,8.120599999999999e-14,1.01728e-14,1.2967600000000002e-14,4.8182299999999994e-15,-999.0,8.50845e-14,1.4332e-14,-999.0,7.758289999999999e-14,1.69797e-14,-999.0
1939,03:18:36.372,-00:22:13.993,5.08e+20,0.9690000000000001,+0.27/-0.20,5.2280999999999996e-14,6.8135599999999994e-15,1.5013399999999997e-14,5.56641e-15,-999.0,8.96518e-14,1.4745500000000003e-14,-999.0,5.1472199999999996e-14,1.3415e-14,-999.0
1940,03:18:04.304,-00:15:14.457,5.13e+20,0.109,+0.30/-0.22,3.64028e-14,9.42354e-15,4.5831499999999995e-15,2.79531e-15,-999.0,2.49285e-14,-1.03101e-11,2.29597e-11,5.36445e-14,1.5353e-14,-999.0
1941,03:18:08.006,-00:25:17.124,4.89e+20,1.265,+0.17/-0.14,9.88378e-14,7.86306e-15,1.33837e-13,1.7572e-14,-999.0,1.85352e-13,2.16337e-14,-999.0,1.00043e-13,1.86809e-14,-999.0
1919,03:17:45.890,-00:20:17.171,4.93e+20,0.8,-999/-999,1.9242599999999998e-14,7.8408e-15,1.22723e-14,-1.37458e-11,4.72719e-11,1.0714100000000001e-14,8.61058e-15,-999.0,4.77584e-14,2.22952e-14,-999.0
1920,03:18:31.911,-00:05:57.938,5.24e+20,0.8,-999/-999,6.418e-14,1.46725e-14,4.56619e-14,1.6855e-14,-999.0,2.84436e-14,1.47533e-14,-999.0,8.42691e-14,3.1106e-14,-999.0
1928,00:22:01.071,+00:06:58.156,2.76e+20,1.421,+0.12/-0.11,3.48107e-13,1.96033e-14,7.65618e-13,6.158999999999999e-14,-999.0,7.43126e-13,6.83261e-14,-999.0,3.58533e-13,5.5929e-14,-999.0
1929,00:21:29.633,+00:06:24.553,2.78e+20,0.8,-999/-999,2.3806400000000003e-14,9.60183e-15,1.52496e-14,9.36804e-15,-999.0,1.10792e-14,9.752349999999999e-15,-999.0,3.36528e-14,2.0673400000000002e-14,-999.0
1930,00:21:47.479,+00:00:30.529,2.75e+20,0.687,+0.14/-0.13,5.33983e-13,4.4160000000000004e-14,2.499e-13,3.4890800000000004e-14,-999.0,3.7579499999999997e-13,5.2468100000000004e-14,-999.0,5.12016e-13,7.65055e-14,-999.0
1931,00:22:15.443,+00:01:21.807,2.73e+20,0.8,-999/-999,5.3705399999999994e-14,1.4149e-14,2.86258e-14,1.29047e-14,-999.0,4.17305e-14,1.88124e-14,-999.0,6.341090000000001e-14,2.8586099999999996e-14,-999.0
1932,00:22:19.361,+00:01:14.399,2.73e+20,-0.256,+0.44/-0.28,6.56837e-14,2.81437e-14,8.97712e-15,-1.15314e-11,2.45744e-11,1.82783e-14,-2.3479e-11,5.00359e-11,9.543689999999999e-14,4.08921e-14,-999.0
