NAME,ORIG_TARGET_ID,TARGET_ID,RA,DEC,START_TIME,STOP_TIME,ORIG_OBS_SEGM,OBS_SEGMENT,ORIG_OBSID,OBSID,XRT_EXPOSURE,XRT_EXPO_PC,ARCHIVE_DATE,PROCESSING_DA,PROCESSING_DATE,PROCESSING_VE
SAA-COLD-118-0,67161,67161,350.004898,0.005726,28/4/2005,28/4/2005,1,1,67161001,67161001,69,67,9/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/10/2014,3.16.06
SAA-COLD-119-0,67167,67167,349.9983220000001,0.004067,29/4/2005,29/4/2005,2,2,67167002,67167002,8512,8281,10/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/10/2014,3.16.06
SAA-COLD-119-0,67167,67167,349.999355,0.005588,29/4/2005,29/4/2005,1,1,67167001,67167001,8,0,10/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/10/2014,3.16.06
SAA-COLD-127-2,67227,67227,349.988312,-0.001677,7/5/2005,7/5/2005,1,1,67227001,67227001,149,92,18/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-129-4,67244,67244,359.991306,8.1e-05,9/5/2005,9/5/2005,1,1,67244001,67244001,127,92,20/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-130-3,67250,67250,344.996742,-0.007615,10/5/2005,10/5/2005,1,1,67250001,67250001,104,44,21/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-132-5,67266,67266,4.991148,0.0043170000000000005,12/5/2005,12/5/2005,1,1,67266001,67266001,193,132,23/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-132-5,67266,67266,4.991371,0.001138,12/5/2005,12/5/2005,2,2,67266002,67266002,153,89,23/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-133-4,67274,67274,350.051408,0.003582,13/5/2005,13/5/2005,1,1,67274001,67274001,191,189,24/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-133-5,67275,67275,5.048771,-0.001852,13/5/2005,13/5/2005,1,1,67275001,67275001,127,97,24/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-133-5,67275,67275,4.991716,0.003989,13/5/2005,13/5/2005,2,2,67275002,67275002,184,77,24/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ001947.33+003526.7,35124,35124,5.639255,1.296255,13/5/2005,14/5/2005,1,1,35124001,35124001,4774,4749,24/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ001947.33+003526.7,35124,35124,5.641609,1.294181,14/5/2005,15/5/2005,2,2,35124002,35124002,8808,8744,25/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-134-4,67281,67281,329.97698,-0.005703,14/5/2005,14/5/2005,1,1,67281001,67281001,222,219,25/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-134-5,67282,67282,355.045609,-0.001576,14/5/2005,14/5/2005,1,1,67282001,67282001,196,195,25/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-135-5,67289,67289,354.979368,-0.011579,15/5/2005,15/5/2005,1,1,67289001,67289001,215,208,26/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-137-6,67307,67307,9.98739,-0.006827,17/5/2005,17/5/2005,1,1,67307001,67307001,773,729,28/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-138-4,67314,67314,340.035961,0.005163,18/5/2005,18/5/2005,1,1,67314001,67314001,119,112,29/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-138-5,67315,67315,5.031399,0.011536,18/5/2005,18/5/2005,1,1,67315001,67315001,154,152,29/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-138-6,67316,67316,10.033214,0.014013,18/5/2005,18/5/2005,1,1,67316001,67316001,713,290,29/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ003443.5-000226.7,35141,35141,8.651356,-0.041142000000000005,20/5/2005,20/5/2005,1,1,35141001,35141001,1267,1256,31/5/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-141-4,67340,67340,345.049151,0.003201,21/5/2005,21/5/2005,1,1,67340001,67340001,188,185,1/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-142-13,67348,67348,350.033864,0.012683,22/5/2005,22/5/2005,1,1,67348001,67348001,211,195,2/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ001947.33+003526.7,35162,35162,4.946946,0.587796,24/5/2005,24/5/2005,1,1,35162001,35162001,3498,2506,4/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ011059.31+002601.1,35119,35119,17.719894,0.440026,24/5/2005,24/5/2005,1,1,35119001,35119001,0,0,4/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ003443.5-000226.7,35141,35141,8.648471,-0.041894,24/5/2005,24/5/2005,2,2,35141002,35141002,418,30,4/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ011059.31+002601.1,35119,35119,17.717958,0.423915,26/5/2005,26/5/2005,2,2,35119002,35119002,3083,1605,6/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SDSSJ011059.31+002601.1,35119,35119,17.719207,0.42518,27/5/2005,28/5/2005,3,3,35119003,35119003,3840,3061,7/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,31/10/2014,3.16.06
SAA-COLD-160-0,67482,67482,34.979788,-0.010474,9/6/2005,9/6/2005,1,1,67482001,67482001,143,142,20/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-161-0,67490,67490,34.980342,-0.013204,10/6/2005,10/6/2005,1,1,67490001,67490001,9,7,21/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-170-10,67548,67548,44.977165,-0.012989,19/6/2005,19/6/2005,1,1,67548001,67548001,0,0,30/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-170-10,67548,67548,44.976214,-0.016512,19/6/2005,19/6/2005,2,2,67548002,67548002,50,0,30/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-170-10,67548,67548,44.999581,-0.004872,19/6/2005,19/6/2005,3,3,67548003,67548003,201,9,30/6/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-174-4,67577,67577,49.964673,-0.017054,23/6/2005,23/6/2005,1,1,67577001,67577001,80,77,4/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-174-4,67577,67577,49.963657,-0.014274,23/6/2005,23/6/2005,2,2,67577002,67577002,409,345,4/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SDSSJ025329.59-001405.5,35134,35134,43.347839,-0.251181,25/6/2005,27/6/2005,1,1,35134001,35134001,10437,10364,6/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-178-4,67597,67597,40.017291,-0.0005,26/6/2005,26/6/2005,1,1,67597001,67597001,341,253,7/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-179-6,67605,67605,54.997961,0.010386,28/6/2005,28/6/2005,1,1,67605001,67605001,300,55,9/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-179-6,67605,67605,54.98301899999999,-0.002223,28/6/2005,28/6/2005,2,2,67605002,67605002,603,0,9/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
SAA-COLD-180-6,67612,67612,54.969728,-0.04467,29/6/2005,29/6/2005,1,1,67612001,67612001,274,0,10/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.207187,-0.967046,30/6/2005,30/6/2005,10,10,54300010,54300010,126,125,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.210044,-0.977518,30/6/2005,30/6/2005,11,11,54300011,54300011,1176,1175,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.21180500000001,-0.978561,30/6/2005,30/6/2005,12,12,54300012,54300012,136,132,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.208516,-0.9748,30/6/2005,30/6/2005,13,13,54300013,54300013,1226,1135,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.19269499999999,-0.983049,30/6/2005,30/6/2005,14,14,54300014,54300014,81,78,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.21325699999999,-0.973729,30/6/2005,30/6/2005,15,15,54300015,54300015,1270,1226,11/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,18/11/2014,3.16.06
GD50(CLOCKED),54300,54300,57.17590600000001,-0.997029,1/7/2005,3/7/2005,16,16,54300016,54300016,19162,18686,12/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.282678,0.004785,2/7/2005,5/7/2005,12,12,54350012,54350012,45140,44683,13/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.28316700000001,0.006566,6/7/2005,6/7/2005,13,13,54350013,54350013,10030,9961,17/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.307502,0.026888,7/7/2005,7/7/2005,14,14,54350014,54350014,4194,4160,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SAA-COLD-188-3,67667,67667,15.03135,0.004121,7/7/2005,7/7/2005,1,1,67667001,67667001,128,126,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95-42,55763,55763,58.465803,-0.075264,7/7/2005,7/7/2005,1,1,55763001,55763001,567,562,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95-42,55763,55763,58.471737,-0.076449,7/7/2005,7/7/2005,2,2,55763002,55763002,507,505,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95-42,55763,55763,58.472825,-0.081343,7/7/2005,7/7/2005,3,3,55763003,55763003,567,566,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95-42,55763,55763,58.476669,-0.078375,7/7/2005,7/7/2005,4,4,55763004,55763004,507,505,18/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.287359,-0.01215,8/7/2005,8/7/2005,15,15,54350015,54350015,19169,19109,19/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.352576,0.0287,9/7/2005,11/7/2005,16,16,54350016,54350016,36974,36874,20/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
SA95SW,54350,54350,58.298632,0.016125999999999998,9/7/2005,9/7/2005,17,17,54350017,54350017,4754,4744,20/7/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,2/12/2014,3.16.06
MKN1018,35166,35166,31.530268,-0.315904,5/8/2005,6/8/2005,1,1,35166001,35166001,5245,5222,16/8/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,20/12/2014,3.16.06
J0105.4-0012,35202,35202,16.347671,-0.221812,9/8/2005,9/8/2005,1,1,35202001,35202001,1817,1775,20/8/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,20/12/2014,3.16.06
GD50(OFFSET),54301,54301,57.26096,-0.923699,16/8/2005,16/8/2005,4,4,54301004,54301004,0,0,27/8/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,20/12/2014,3.16.06
GD50(OFFSET),54301,54301,57.26215300000001,-0.922768,16/8/2005,16/8/2005,5,5,54301005,54301005,5630,2837,27/8/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,20/12/2014,3.16.06
AEAQR,30295,30295,310.051195,-0.866505,30/8/2005,30/8/2005,1,1,30295001,30295001,3519,3341,10/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,20/12/2014,3.16.06
AEAQR,30295,30295,310.041509,-0.8800950000000001,31/8/2005,31/8/2005,2,2,30295002,30295002,0,0,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.034923,-0.873099,31/8/2005,31/8/2005,5,5,30295005,30295005,1804,1793,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.052856,-0.86151,31/8/2005,31/8/2005,3,3,30295003,30295003,13,7,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.044585,-0.8686280000000001,31/8/2005,31/8/2005,4,4,30295004,30295004,12,5,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.035612,-0.870358,31/8/2005,1/9/2005,6,6,30295006,30295006,4263,4101,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.05816,-0.8728600000000001,31/8/2005,31/8/2005,7,7,30295007,30295007,0,0,11/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,19/12/2014,3.16.06
AEAQR,30295,30295,310.044894,-0.869849,1/9/2005,2/9/2005,8,8,30295008,30295008,20,20,12/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,12/1/2015,3.16.07
AEAQR,30295,30295,310.047013,-0.871927,2/9/2005,2/9/2005,9,9,30295009,30295009,1103,1094,13/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,12/1/2015,3.16.07
AEAQR,30295,30295,310.008415,-0.863833,2/9/2005,2/9/2005,10,10,30295010,30295010,61,60,13/9/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,12/1/2015,3.16.07
GD50(CLOCKED),54300,54300,57.232052,-1.021851,23/9/2005,23/9/2005,19,19,54300019,54300019,1080,1075,4/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,13/1/2015,3.16.07
GD50(CLOCKED),54300,54300,57.205476,-0.97771,5/10/2005,5/10/2005,21,21,54300021,54300021,0,0,16/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(CLOCKED),54300,54300,57.214864,-0.974401,5/10/2005,5/10/2005,20,20,54300020,54300020,2703,2657,16/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
SA95SW,54350,54350,58.353243000000006,-0.012765,5/10/2005,6/10/2005,18,18,54350018,54350018,3956,3930,16/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54301,54301,57.265577,-0.944567,15/10/2005,15/10/2005,6,6,54301006,54301006,576,559,26/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54301,54301,57.258036,-0.920541,15/10/2005,15/10/2005,7,7,54301007,54301007,4804,4791,26/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.163285,-0.944737,15/10/2005,15/10/2005,3,3,54302003,54302003,348,326,26/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.163525,-0.918929,15/10/2005,15/10/2005,4,4,54302004,54302004,4803,4784,26/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.208707,-1.086989,16/10/2005,16/10/2005,2,2,54303002,54303002,56,55,27/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.26430600000001,-1.018556,16/10/2005,16/10/2005,3,3,54303003,54303003,996,995,27/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
J0105.4-0012,35202,35202,16.330311,-0.234595,20/10/2005,20/10/2005,2,2,35202002,35202002,4864,4416,31/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(CLOCKED),54300,54300,57.211278,-0.992497,20/10/2005,20/10/2005,22,22,54300022,54300022,61,53,31/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(CLOCKED),54300,54300,57.208096,-0.974103,20/10/2005,20/10/2005,23,23,54300023,54300023,936,934,31/10/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.154177,-0.93224,21/10/2005,21/10/2005,5,5,54302005,54302005,0,0,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.157135,-0.919945,21/10/2005,21/10/2005,6,6,54302006,54302006,3701,3684,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.252996,-1.031633,21/10/2005,21/10/2005,4,4,54303004,54303004,0,0,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.25651,-1.02049,21/10/2005,21/10/2005,5,5,54303005,54303005,2898,2889,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54304,54304,57.1471,-1.015529,21/10/2005,21/10/2005,4,4,54304004,54304004,0,0,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54304,54304,57.160093,-1.021705,21/10/2005,21/10/2005,5,5,54304005,54304005,608,606,1/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.193149,-0.976613,22/10/2005,22/10/2005,7,7,54302007,54302007,8,7,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET),54302,54302,57.155326,-0.92074,22/10/2005,22/10/2005,8,8,54302008,54302008,996,995,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.300228,-1.070898,22/10/2005,22/10/2005,6,6,54303006,54303006,35,30,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54303,54303,57.25512,-1.019093,22/10/2005,22/10/2005,7,7,54303007,54303007,1993,1988,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54304,54304,57.203726,-1.067107,22/10/2005,22/10/2005,6,6,54304006,54304006,26,24,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
GD50(OFFSET/CLOCKED),54304,54304,57.15353100000001,-1.020757,22/10/2005,22/10/2005,7,7,54304007,54304007,995,992,2/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,21/1/2015,3.16.07
SN2005HK,30338,30338,6.959357000000002,-1.156374,3/11/2005,3/11/2005,1,1,30338001,30338001,1813,1807,14/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.922259,-1.207501,5/11/2005,7/11/2005,2,2,30338002,30338002,3703,3693,16/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.9143729999999985,-1.19874,8/11/2005,8/11/2005,3,3,30338003,30338003,51,50,19/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.965236999999999,-1.196706,8/11/2005,8/11/2005,4,4,30338004,30338004,2046,2045,19/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.944234,-1.18285,9/11/2005,9/11/2005,5,5,30338005,30338005,2098,2093,20/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.931797,-1.200928,14/11/2005,14/11/2005,6,6,30338006,30338006,2853,2847,25/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SN2005HK,30338,30338,6.928524,-1.199598,16/11/2005,16/11/2005,7,7,30338007,30338007,1485,1481,27/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
SA95-42,55763,55763,58.39486700000001,-0.043515,17/11/2005,17/11/2005,5,5,55763005,55763005,1246,1240,28/11/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,29/1/2015,3.16.07
SN2005HK,30338,30338,6.934472,-1.212233,20/11/2005,20/11/2005,8,8,30338008,30338008,2789,2788,1/12/2005,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012_SDCPATCH_13,28/1/2015,3.16.07
