RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;EXPOSURE_TIME;nufnu_3keV(erg.s-1.cm-2);nufnu_error_3keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
21:55:05.722;-00:04:09.502;5.80E+20;0.8;-999/-999;52007.2;1.46742e-14;2.72304e-15;8.15886e-15;2.83243e-15;-9.990E+02;1.35273e-14;4.05562e-15;-9.990E+02;1.81085e-14;5.65721e-15;-9.990E+02
21:54:11.314;-00:11:25.154;6.55E+20;0.8;-999/-999;51561.8;1.12786e-14;2.47168e-15;1.00457e-14;3.26829e-15;-9.990E+02;9.67093e-15;3.50743e-15;-9.990E+02;8.47688e-15;3.94197e-15;-9.990E+02
21:54:48.469;+00:02:30.741;5.82E+20;0.8;-999/-999;52549.7;1.02432e-14;2.42192e-15;8.50594e-15;3.18438e-15;-9.990E+02;5.85506e-15;2.81425e-15;-9.990E+02;1.29282e-14;5.2725e-15;-9.990E+02
21:54:10.051;+00:01:13.131;6.17E+20;0.8;-999/-999;48870.1;8.69372e-15;2.29305e-15;2.73669e-15;1.83426e-15;-9.990E+02;6.46275e-15;3.02161e-15;-9.990E+02;1.65862e-14;5.90973e-15;-9.990E+02
21:54:48.118;+00:03:14.799;5.80E+20;0.587;+0.21/-0.17;52420.3;3.98215e-14;4.56508e-15;1.5032e-14;3.64177e-15;-9.990E+02;3.47205e-14;6.18474e-15;-9.990E+02;4.67119e-14;9.00085e-15;-9.990E+02
21:54:27.491;-00:14:15.170;6.54E+20;0.8;-999/-999;53418.2;5.29575e-15;1.85328e-15;1.10013e-14;3.84996e-15;-9.990E+02;5.21143e-15;-4.44733e-12;7.64466e-15;6.70442e-15;-6.49846e-12;1.11704e-14
21:54:45.074;+00:04:31.149;5.79E+20;0.8;-999/-999;51882.3;1.85723e-14;3.0248e-15;1.32074e-14;3.65604e-15;-9.990E+02;1.59376e-14;4.4118e-15;-9.990E+02;1.95536e-14;5.63004e-15;-9.990E+02
21:54:25.476;+00:04:59.291;5.94E+20;0.8;-999/-999;32953.0;1.73458e-14;3.34158e-15;1.17237e-14;3.86993e-15;-9.990E+02;1.86986e-14;5.49872e-15;-9.990E+02;1.37482e-14;5.52851e-15;-9.990E+02
21:54:50.621;+00:04:19.836;5.75E+20;0.8;-999/-999;52012.5;6.31473e-15;1.96391e-15;3.8099e-15;2.07874e-15;-9.990E+02;6.82778e-15;-4.77357e-12;1.01645e-14;1.5839e-14;5.92745e-15;-9.990E+02
21:54:52.913;+00:04:04.745;5.74E+20;0.8;-999/-999;52167.0;5.79804e-15;1.96339e-15;9.71248e-16;1.12761e-15;-9.990E+02;8.23043e-15;3.63939e-15;-9.990E+02;6.92877e-15;4.02139e-15;-9.990E+02
21:54:13.077;+00:04:22.504;6.06E+20;1.220;+0.19/-0.15;22496.9;5.0538e-14;4.4583e-15;5.68972e-14;8.41847e-15;-9.990E+02;7.61922e-14;1.00618e-14;-9.990E+02;4.55904e-14;9.17649e-15;-9.990E+02
21:54:23.268;+00:05:30.747;5.94E+20;0.806;+0.19/-0.16;22999.5;5.91494e-14;5.8968e-15;3.01506e-14;5.91358e-15;-9.990E+02;6.48259e-14;9.64843e-15;-9.990E+02;6.34147e-14;1.14071e-14;-9.990E+02
21:55:06.013;-00:12:19.625;6.09E+20;0.8;-999/-999;51721.2;1.37399e-14;2.89807e-15;1.6481e-14;4.54799e-15;-9.990E+02;9.77375e-15;3.77446e-15;-9.990E+02;5.74107e-15;3.48309e-15;-9.990E+02
21:55:18.612;-00:02:54.526;5.66E+20;0.8;-999/-999;52464.8;1.09966e-14;2.56156e-15;4.13027e-15;2.25836e-15;-9.990E+02;1.33951e-14;4.49318e-15;-9.990E+02;1.23457e-14;5.1526e-15;-9.990E+02
21:54:58.607;-00:16:11.104;6.40E+20;0.8;-999/-999;44461.9;8.91253e-15;2.61545e-15;3.68307e-15;2.37699e-15;-9.990E+02;1.07279e-14;4.53259e-15;-9.990E+02;9.4177e-15;5.1586e-15;-9.990E+02
21:55:24.301;-00:05:11.177;5.66E+20;0.8;-999/-999;50968.8;1.7735e-14;3.31496e-15;4.63447e-15;2.41536e-15;-9.990E+02;2.06635e-14;5.62749e-15;-9.990E+02;2.49295e-14;7.57736e-15;-9.990E+02
21:55:19.832;-00:11:13.815;5.89E+20;0.8;-999/-999;50364.5;1.1175e-14;2.73006e-15;1.05478e-14;3.88716e-15;-9.990E+02;1.26546e-14;4.66357e-15;-9.990E+02;2.65901e-15;2.56264e-15;-9.990E+02
01:22:27.345;+00:37:21.592;3.28E+20;0.8;-999/-999;13098.3;2.24792e-14;6.01871e-15;4.07506e-15;3.49146e-15;-9.990E+02;2.2926e-14;9.51442e-15;-9.990E+02;4.32986e-14;1.62302e-14;-9.990E+02
01:22:06.318;+00:37:42.270;3.29E+20;0.8;-999/-999;12536.7;2.21232e-14;6.02086e-15;4.45647e-15;3.63882e-15;-9.990E+02;1.87918e-14;9.02651e-15;-9.990E+02;4.73166e-14;1.72766e-14;-9.990E+02
01:22:04.864;+00:41:38.944;3.27E+20;0.8;-999/-999;13020.5;3.41964e-14;7.13592e-15;2.06516e-14;7.38845e-15;-9.990E+02;2.32617e-14;9.31683e-15;-9.990E+02;5.27293e-14;1.73518e-14;-9.990E+02
01:22:02.826;+00:37:25.179;3.29E+20;0.8;-999/-999;13189.7;2.16051e-14;5.88084e-15;3.91814e-14;1.06651e-14;-9.990E+02;1.46908e-14;-1.49764e-11;4.5543e-14;3.32861e-14;-2.26257e-11;6.88045e-14
01:22:50.209;+00:42:41.939;3.24E+20;1.665;+0.04/-0.03;13639.3;2.03142e-12;3.09925e-14;5.02143e-12;1.12233e-13;-9.990E+02;4.92948e-12;1.16932e-13;-9.990E+02;1.51994e-12;7.08192e-14;-9.990E+02
01:21:53.488;+00:42:41.252;3.27E+20;0.8;-999/-999;12012.8;2.38704e-14;6.2964e-15;1.57252e-14;6.90163e-15;-9.990E+02;2.7665e-14;1.09047e-14;-9.990E+02;1.67209e-14;1.04822e-14;-9.990E+02
01:22:30.867;+00:48:09.512;3.22E+20;0.8;-999/-999;13307.7;4.11527e-14;8.3814e-15;9.70627e-15;5.37216e-15;-9.990E+02;4.5683e-14;1.40045e-14;-9.990E+02;6.90664e-14;2.11728e-14;-9.990E+02
01:22:19.316;+00:31:18.326;3.31E+20;0.8;-999/-999;13364.5;1.44594e-14;5.18407e-15;5.25171e-15;4.2446e-15;-9.990E+02;2.21126e-14;1.00995e-14;-9.990E+02;1.11353e-14;8.99992e-15;-9.990E+02
01:22:37.058;+00:48:14.946;3.22E+20;0.8;-999/-999;13028.6;1.74333e-14;5.5876e-15;1.35024e-14;6.51883e-15;-9.990E+02;1.27099e-14;7.59244e-15;-9.990E+02;1.92157e-14;1.14787e-14;-9.990E+02
01:22:44.736;+00:31:57.514;3.29E+20;0.8;-999/-999;13614.1;3.61112e-14;7.98114e-15;4.91101e-14;1.25949e-14;-9.990E+02;2.30106e-14;1.03043e-14;-9.990E+02;3.97189e-14;-3.07032e-11;7.66771e-14
01:22:20.171;+00:49:26.190;3.22E+20;0.8;-999/-999;13347.7;1.64415e-14;5.5876e-15;1.27422e-14;6.51883e-15;-9.990E+02;1.79915e-14;9.20436e-15;-9.990E+02;9.06867e-15;8.00113e-15;-9.990E+02
01:22:34.945;+00:49:02.092;3.22E+20;0.8;-999/-999;13427.9;1.64834e-14;5.5876e-15;1.98646e-14;8.17064e-15;-9.990E+02;1.40294e-14;8.18086e-15;-9.990E+02;9.09024e-15;-2.15448e-11;4.66319e-14
01:23:08.988;+00:33:09.108;3.28E+20;1.347;+0.10/-0.09;2974.3;5.02884e-13;2.46996e-14;5.26043e-13;4.60287e-14;-9.990E+02;1.11566e-12;7.55081e-14;-9.990E+02;4.29219e-13;5.30356e-14;-9.990E+02
01:52:13.587;+00:20:02.354;2.93E+20;0.8;-999/-999;4368.4;3.837e-14;1.30021e-14;4.89574e-14;2.0487e-14;-9.990E+02;1.40877e-14;1.29682e-14;-9.990E+02;2.13628e-14;1.96652e-14;-9.990E+02
01:52:16.056;+00:05:52.713;3.00E+20;0.8;-999/-999;3369.6;6.71482e-14;1.80245e-14;8.59008e-14;-3.22594e-11;1.58888e-13;3.44521e-14;2.08079e-14;-9.990E+02;2.08855e-13;6.30607e-14;-9.990E+02
01:52:39.141;+00:09:32.866;3.00E+20;0.8;-999/-999;1720.3;1.71787e-13;3.0503e-14;2.30683e-13;4.78054e-14;-9.990E+02;1.10157e-13;3.91259e-14;-9.990E+02;5.34075e-13;-1.18468e-10;1.10168e-12
22:59:14.080;-00:42:49.392;4.18E+20;1.038;+0.25/-0.19;3608.6;2.36266e-13;2.93425e-14;1.48156e-13;3.66896e-14;-9.990E+02;3.67172e-13;6.31155e-14;-9.990E+02;2.29404e-13;5.77044e-14;-9.990E+02
22:58:41.032;-00:42:58.165;4.24E+20;0.8;-999/-999;4174.5;4.38946e-14;1.58829e-14;4.14413e-14;1.99927e-14;-9.990E+02;3.65663e-14;2.20589e-14;-9.990E+02;2.73687e-14;2.37613e-14;-9.990E+02
03:23:43.627;-01:11:47.838;5.68E+20;0.8;-999/-999;7902.1;1.77306e-13;1.96001e-14;2.03233e-13;3.05666e-14;-9.990E+02;1.67466e-13;3.18226e-14;-9.990E+02;2.59913e-14;1.44625e-14;-9.990E+02
03:23:50.381;-01:12:04.021;5.69E+20;0.8;-999/-999;7711.1;3.95725e-14;1.04059e-14;1.44377e-14;8.9464e-15;-9.990E+02;4.38093e-14;1.69839e-14;-9.990E+02;5.1648e-14;2.2571e-14;-9.990E+02
03:23:56.695;-01:08:29.477;5.73E+20;0.766;+0.07/-0.07;7646.8;1.2347e-12;5.26592e-14;7.85899e-13;5.68362e-14;-9.990E+02;1.06836e-12;7.30537e-14;-9.990E+02;1.34306e-12;1.03173e-13;-9.990E+02
03:23:16.062;-01:06:02.172;5.65E+20;0.8;-999/-999;8205.2;1.58624e-14;6.7788e-15;1.0406e-14;-1.35649e-11;4.20584e-14;2.31822e-14;1.27546e-14;-9.990E+02;2.27912e-14;1.54142e-14;-9.990E+02
03:23:50.391;-01:03:34.730;5.76E+20;0.8;-999/-999;8133.2;2.07927e-14;7.85772e-15;1.67313e-14;1.0006e-14;-9.990E+02;1.01105e-14;8.46766e-15;-9.990E+02;2.97894e-14;1.78152e-14;-9.990E+02
03:23:49.444;-01:02:04.907;5.77E+20;0.8;-999/-999;7759.5;3.3646e-14;9.82475e-15;3.38934e-14;1.44367e-14;-9.990E+02;2.04621e-14;1.24235e-14;-9.990E+02;3.01364e-14;1.82973e-14;-9.990E+02
03:24:05.911;-01:12:27.743;5.71E+20;0.8;-999/-999;7904.8;3.26698e-14;9.8085e-15;3.27824e-14;1.39492e-14;-9.990E+02;2.65007e-14;1.36783e-14;-9.990E+02;1.95297e-14;1.42955e-14;-9.990E+02
03:23:49.997;-01:00:56.274;5.79E+20;0.8;-999/-999;6929.3;6.32032e-14;1.33091e-14;5.3043e-14;1.69793e-14;-9.990E+02;6.40079e-14;2.04891e-14;-9.990E+02;3.7705e-14;1.90555e-14;-9.990E+02
03:23:53.061;-01:16:46.967;5.66E+20;0.8;-999/-999;7625.2;3.52742e-14;1.03969e-14;4.70995e-14;1.7291e-14;-9.990E+02;1.43239e-14;1.06383e-14;-9.990E+02;2.11192e-14;1.56851e-14;-9.990E+02
03:22:56.447;-01:08:11.321;5.57E+20;0.8;-999/-999;6007.9;3.70465e-14;1.09712e-14;2.9591e-14;1.4335e-14;-9.990E+02;3.61676e-14;1.75209e-14;-9.990E+02;2.66743e-14;1.83186e-14;-9.990E+02
03:22:56.840;-01:15:57.641;5.33E+20;0.8;-999/-999;5560.9;6.09347e-14;1.44763e-14;4.51584e-14;1.75236e-14;-9.990E+02;5.59825e-14;2.17239e-14;-9.990E+02;5.5232e-14;2.62366e-14;-9.990E+02
03:24:32.316;-01:12:03.537;5.75E+20;1.022;+0.15/-0.12;1970.4;3.86033e-13;3.7797e-14;3.676e-13;-9.5883e-11;2.15313e-12;7.36869e-13;8.5914e-14;-9.990E+02;5.19779e-13;8.52397e-14;-9.990E+02
22:28:41.562;+00:22:18.979;4.69E+20;0.8;-999/-999;5957.9;2.84348e-14;9.95656e-15;2.73523e-14;1.34113e-14;-9.990E+02;3.52303e-14;1.7274e-14;-9.990E+02;0;-3.67107e-11;8.65753e-14
22:29:09.388;+00:14:52.606;4.74E+20;0.8;-999/-999;6320.9;6.3935e-14;1.4664e-14;1.37002e-14;9.2381e-15;-9.990E+02;1.75927e-14;1.18628e-14;-9.990E+02;1.8327e-13;4.68417e-14;-9.990E+02
22:29:09.781;+00:25:24.995;4.80E+20;0.650;+0.14/-0.12;3030.0;7.3966e-13;5.74525e-14;3.29408e-13;4.89453e-14;-9.990E+02;6.62559e-13;8.14044e-14;-9.990E+02;8.43628e-13;1.12334e-13;-9.990E+02
03:48:58.139;-01:01:00.215;9.67E+20;0.8;-999/-999;71689.0;7.13805e-15;1.83755e-15;3.36143e-15;1.93071e-15;-9.990E+02;7.40067e-15;2.83327e-15;-9.990E+02;8.14826e-15;3.54853e-15;-9.990E+02
03:48:57.291;-01:01:52.411;9.66E+20;0.8;-999/-999;68565.3;9.6465e-15;2.17113e-15;2.96192e-15;1.80569e-15;-9.990E+02;9.66643e-15;3.2351e-15;-9.990E+02;1.36819e-14;4.57896e-15;-9.990E+02
03:48:34.733;-00:57:39.958;9.55E+20;0.8;-999/-999;66956.1;1.36995e-14;2.4987e-15;1.2182e-14;3.44533e-15;-9.990E+02;9.81143e-15;3.15365e-15;-9.990E+02;1.39026e-14;4.46866e-15;-9.990E+02
03:48:46.881;-00:54:26.923;9.67E+20;0.8;-999/-999;67585.5;1.6989e-14;2.50575e-15;6.85268e-15;2.49128e-15;-9.990E+02;1.9e-14;4.16793e-15;-9.990E+02;1.89817e-14;4.99299e-15;-9.990E+02
03:48:51.215;-00:54:10.552;9.71E+20;0.8;-999/-999;69778.8;5.15645e-15;1.63856e-15;3.31617e-15;2.02977e-15;-9.990E+02;5.39427e-15;2.55352e-15;-9.990E+02;4.58038e-15;2.80357e-15;-9.990E+02
03:49:00.586;-00:54:47.731;9.74E+20;0.662;+0.16/-0.14;70212.7;4.46166e-14;4.02116e-15;2.35464e-14;4.01605e-15;-9.990E+02;3.58052e-14;5.07334e-15;-9.990E+02;5.07638e-14;7.35756e-15;-9.990E+02
03:48:49.261;-01:04:35.731;9.62E+20;0.8;-999/-999;70436.7;1.86549e-14;2.83662e-15;1.52942e-14;3.94905e-15;-9.990E+02;1.40005e-14;3.63245e-15;-9.990E+02;1.98242e-14;5.14339e-15;-9.990E+02
03:48:55.991;-01:04:37.308;9.63E+20;0.705;+0.19/-0.16;67994.0;3.80909e-14;3.90676e-15;2.25863e-14;4.54855e-15;-9.990E+02;3.05728e-14;5.32661e-15;-9.990E+02;4.26698e-14;7.16094e-15;-9.990E+02
03:48:32.460;-00:53:59.342;9.56E+20;0.8;-999/-999;68281.0;2.08275e-14;2.83254e-15;1.58933e-14;3.93425e-15;-9.990E+02;1.67543e-14;3.87051e-15;-9.990E+02;2.21531e-14;5.48382e-15;-9.990E+02
03:48:24.596;-00:57:10.274;9.48E+20;0.8;-999/-999;69662.2;1.22238e-14;2.32834e-15;2.95637e-15;1.78121e-15;-9.990E+02;7.78368e-15;2.93222e-15;-9.990E+02;2.48346e-14;6.23453e-15;-9.990E+02
03:48:32.401;-01:03:05.659;9.49E+20;0.8;-999/-999;70433.4;6.99335e-15;1.82985e-15;1.48672e-15;1.25294e-15;-9.990E+02;7.339e-15;2.77623e-15;-9.990E+02;1.04056e-14;3.93626e-15;-9.990E+02
03:48:27.926;-00:54:59.317;9.52E+20;0.8;-999/-999;67747.8;7.65263e-15;1.99764e-15;2.10761e-15;1.65046e-15;-9.990E+02;9.35094e-15;3.52524e-15;-9.990E+02;8.83244e-15;3.84391e-15;-9.990E+02
03:48:48.114;-01:05:07.849;9.61E+20;0.8;-999/-999;70404.7;6.22072e-15;1.83502e-15;5.22024e-15;2.61522e-15;-9.990E+02;6.14559e-15;2.82013e-15;-9.990E+02;4.35369e-15;2.83584e-15;-9.990E+02
03:48:34.711;-01:03:59.589;9.51E+20;0.8;-999/-999;70454.6;5.96152e-15;1.83073e-15;5.97836e-15;2.76524e-15;-9.990E+02;3.92965e-15;2.22795e-15;-9.990E+02;5.57054e-15;3.15827e-15;-9.990E+02
03:48:26.666;-01:01:54.142;9.46E+20;0.8;-999/-999;70153.7;6.15254e-15;1.82864e-15;9.57837e-16;1.0945e-15;-9.990E+02;8.52664e-15;3.16726e-15;-9.990E+02;6.71901e-15;3.4439e-15;-9.990E+02
03:48:42.430;-01:05:46.814;9.56E+20;0.8;-999/-999;66476.6;1.41127e-14;2.4993e-15;8.27091e-15;2.90087e-15;-9.990E+02;1.30221e-14;3.45924e-15;-9.990E+02;1.61411e-14;4.90113e-15;-9.990E+02
03:48:45.627;-01:06:05.838;9.58E+20;0.8;-999/-999;65503.6;5.58778e-15;1.8337e-15;2.62208e-15;1.93634e-15;-9.990E+02;2.57697e-15;1.90303e-15;-9.990E+02;1.09517e-14;4.70689e-15;-9.990E+02
03:49:18.866;-01:02:34.655;9.71E+20;0.8;-999/-999;55049.2;1.06557e-14;2.3408e-15;4.57063e-15;2.36182e-15;-9.990E+02;6.69182e-15;2.84499e-15;-9.990E+02;1.89338e-14;5.50692e-15;-9.990E+02
03:49:20.494;-00:55:02.978;9.81E+20;0.8;-999/-999;42507.9;1.53848e-14;2.68144e-15;3.03528e-15;1.85196e-15;-9.990E+02;1.47446e-14;4.11307e-15;-9.990E+02;2.50059e-14;6.17247e-15;-9.990E+02
03:48:26.519;-00:52:47.221;9.53E+20;0.593;+0.09/-0.08;67172.3;1.34405e-13;7.01409e-15;6.36888e-14;6.62555e-15;-9.990E+02;1.01559e-13;8.72452e-15;-9.990E+02;1.57652e-13;1.2829e-14;-9.990E+02
03:48:19.316;-01:02:49.328;9.40E+20;0.8;-999/-999;70044.9;1.71146e-14;2.822e-15;1.18554e-14;3.54077e-15;-9.990E+02;1.49658e-14;4.01287e-15;-9.990E+02;1.82006e-14;5.33987e-15;-9.990E+02
03:49:09.418;-00:50:44.199;9.80E+20;0.8;-999/-999;45853.1;1.52454e-14;2.6808e-15;6.55943e-15;2.68247e-15;-9.990E+02;2.23208e-14;4.76404e-15;-9.990E+02;9.01066e-15;3.68489e-15;-9.990E+02
03:48:57.480;-01:07:24.751;9.59E+20;0.8;-999/-999;57809.2;1.34426e-14;2.5011e-15;8.30614e-15;3.06333e-15;-9.990E+02;9.78912e-15;3.25971e-15;-9.990E+02;1.84892e-14;5.32782e-15;-9.990E+02
03:48:30.728;-00:50:34.620;9.58E+20;0.8;-999/-999;54518.4;1.51214e-14;2.6672e-15;1.86788e-15;1.46027e-15;-9.990E+02;1.10145e-14;3.58807e-15;-9.990E+02;3.1205e-14;6.89996e-15;-9.990E+02
03:48:13.033;-01:00:14.707;9.37E+20;0.8;-999/-999;65319.1;1.19291e-14;2.32246e-15;1.19025e-14;3.64836e-15;-9.990E+02;7.88093e-15;2.95295e-15;-9.990E+02;1.11876e-14;4.19196e-15;-9.990E+02
03:48:21.981;-00:52:00.272;9.50E+20;0.8;-999/-999;57181.6;6.40934e-15;1.83029e-15;6.81542e-15;2.85422e-15;-9.990E+02;5.3811e-15;2.58185e-15;-9.990E+02;3.81273e-15;2.52875e-15;-9.990E+02
03:49:06.092;-01:07:35.692;9.60E+20;1.082;+0.17/-0.14;35090.5;5.19306e-14;4.32192e-15;6.97994e-14;8.68681e-15;-9.990E+02;4.54342e-14;6.78319e-15;-9.990E+02;4.97099e-14;8.25062e-15;-9.990E+02
03:48:19.519;-00:50:57.285;9.49E+20;0.8;-999/-999;43036.8;1.32781e-14;2.6616e-15;7.76424e-15;3.2364e-15;-9.990E+02;1.5327e-14;4.42414e-15;-9.990E+02;1.08684e-14;4.53032e-15;-9.990E+02
03:48:47.693;-00:47:31.295;9.75E+20;0.705;+0.25/-0.19;35689.1;3.28128e-14;4.09492e-15;2.02392e-14;4.68211e-15;-9.990E+02;2.55336e-14;5.51249e-15;-9.990E+02;3.67434e-14;7.93259e-15;-9.990E+02
03:48:15.100;-00:51:42.436;9.45E+20;0.8;-999/-999;41642.6;1.85479e-14;2.9916e-15;6.65825e-15;2.74362e-15;-9.990E+02;1.31741e-14;3.70156e-15;-9.990E+02;3.27015e-14;7.00201e-15;-9.990E+02
03:48:08.891;-01:02:17.234;9.17E+20;0.8;-999/-999;50711.5;9.04803e-15;2.31154e-15;9.28628e-15;3.65161e-15;-9.990E+02;2.32965e-15;1.77603e-15;-9.990E+02;1.32577e-14;5.21327e-15;-9.990E+02
03:48:57.899;-01:09:37.823;9.56E+20;0.923;+0.12/-0.11;24558.5;1.01133e-13;6.5661e-15;1.09196e-13;1.1041e-14;-9.990E+02;7.46855e-14;8.81228e-15;-9.990E+02;1.03319e-13;1.21908e-14;-9.990E+02
03:49:24.391;-01:05:58.440;9.69E+20;0.386;+0.16/-0.14;31293.7;7.25079e-14;6.56084e-15;1.1879e-14;3.4777e-15;-9.990E+02;6.10159e-14;8.30307e-15;-9.990E+02;9.25309e-14;1.25916e-14;-9.990E+02
03:48:10.209;-00:52:59.820;9.41E+20;0.8;-999/-999;36000.7;1.94765e-14;3.3208e-15;1.81638e-14;4.80317e-15;-9.990E+02;1.35055e-14;4.23199e-15;-9.990E+02;1.91643e-14;6.00517e-15;-9.990E+02
03:48:06.875;-01:03:01.871;9.16E+20;0.8;-999/-999;38412.5;1.87189e-14;3.3014e-15;1.29568e-14;4.23258e-15;-9.990E+02;1.30109e-14;4.25024e-15;-9.990E+02;2.46808e-14;6.85186e-15;-9.990E+02
03:48:23.176;-00:48:37.460;9.54E+20;0.402;+0.21/-0.17;29542.5;4.8427e-14;5.65785e-15;3.54828e-14;6.03588e-15;-9.990E+02;1.01418e-14;3.44971e-15;-9.990E+02;6.14505e-14;1.04532e-14;-9.990E+02
03:48:18.796;-01:07:30.101;9.24E+20;0.8;-999/-999;43225.0;1.3199e-14;2.81146e-15;1.11126e-14;3.90589e-15;-9.990E+02;5.55617e-15;2.86424e-15;-9.990E+02;1.97472e-14;6.29211e-15;-9.990E+02
03:48:31.292;-01:09:39.710;9.33E+20;0.8;-999/-999;40019.1;2.33514e-14;3.48033e-15;1.08521e-14;3.67578e-15;-9.990E+02;1.80007e-14;4.63434e-15;-9.990E+02;3.57984e-14;7.62132e-15;-9.990E+02
01:51:05.539;-00:34:24.296;2.60E+20;0.8;-999/-999;930.6;1.94322e-13;5.88025e-14;1.14067e-13;6.05486e-14;-9.990E+02;3.3545e-13;1.23511e-13;-9.990E+02;0;-2.314e-10;8.44049e-13
01:50:56.866;-00:35:08.142;2.60E+20;0.8;-999/-999;955.7;8.09423e-14;3.829e-14;4.75e-14;4.00849e-14;-9.990E+02;1.39688e-13;8.30484e-14;-9.990E+02;0;-1.50658e-10;7.02925e-13
23:40:23.779;-00:53:29.524;3.40E+20;0.8;-999/-999;4902.6;7.5577e-14;1.68636e-14;6.88545e-14;2.21927e-14;-9.990E+02;3.60596e-14;1.85838e-14;-9.990E+02;9.06597e-14;3.59565e-14;-9.990E+02
23:40:12.264;-00:45:43.912;3.43E+20;0.8;-999/-999;5003.1;2.57004e-14;1.01282e-14;2.34527e-14;1.29557e-14;-9.990E+02;3.26693e-14;1.80471e-14;-9.990E+02;3.08017e-14;-3.87947e-11;3.2533e-13
23:40:19.615;-00:59:07.197;3.39E+20;0.8;-999/-999;5261.8;1.12258e-13;2.1072e-14;1.39014e-13;3.27002e-14;-9.990E+02;2.28447e-14;1.5287e-14;-9.990E+02;1.03386e-13;3.8949e-14;-9.990E+02
23:40:34.700;-00:44:32.769;3.41E+20;0.8;-999/-999;5111.9;2.63166e-14;1.05435e-14;2.39808e-14;1.32948e-14;-9.990E+02;1.67241e-14;1.3182e-14;-9.990E+02;2.52353e-14;1.98905e-14;-9.990E+02
00:27:49.295;-01:07:05.687;2.38E+20;0.8;-999/-999;61495.8;8.50369e-15;1.89966e-15;2.69522e-15;1.40795e-15;-9.990E+02;8.04647e-15;2.96579e-15;-9.990E+02;1.53404e-14;5.18258e-15;-9.990E+02
00:27:47.341;-01:07:00.093;2.38E+20;0.840;+0.26/-0.19;59948.6;1.97306e-14;2.622e-15;1.39517e-14;2.93532e-15;-9.990E+02;1.86301e-14;4.06104e-15;-9.990E+02;2.07791e-14;5.3266e-15;-9.990E+02
00:27:59.234;-01:05:20.767;2.39E+20;0.8;-999/-999;59641.7;2.03866e-14;2.7146e-15;1.0458e-14;2.65238e-15;-9.990E+02;2.70313e-14;5.08493e-15;-9.990E+02;1.58523e-14;4.73845e-15;-9.990E+02
00:27:40.107;-01:05:27.921;2.38E+20;0.8;-999/-999;61539.8;6.34215e-15;1.62828e-15;3.31755e-15;1.57122e-15;-9.990E+02;3.29944e-15;1.89246e-15;-9.990E+02;1.25836e-14;4.73836e-15;-9.990E+02
00:27:38.498;-01:04:53.882;2.38E+20;0.8;-999/-999;60275.5;9.2432e-15;1.89966e-15;3.86653e-15;1.65641e-15;-9.990E+02;8.65728e-15;2.88352e-15;-9.990E+02;1.46674e-14;4.71144e-15;-9.990E+02
00:27:28.133;-01:08:30.456;2.38E+20;0.8;-999/-999;60285.3;7.46702e-15;1.76397e-15;5.69805e-15;2.10482e-15;-9.990E+02;7.28383e-15;2.89906e-15;-9.990E+02;5.5568e-15;3.05786e-15;-9.990E+02
00:27:30.383;-01:06:33.451;2.38E+20;0.8;-999/-999;60321.2;4.90926e-15;1.49259e-15;3.95172e-15;1.83743e-15;-9.990E+02;3.92967e-15;2.17032e-15;-9.990E+02;4.49444e-15;2.85702e-15;-9.990E+02
00:28:14.216;-01:07:56.270;2.38E+20;0.8;-999/-999;58070.4;5.24713e-15;1.49259e-15;3.05016e-15;1.50686e-15;-9.990E+02;5.46199e-15;2.45278e-15;-9.990E+02;5.55142e-15;3.0864e-15;-9.990E+02
00:28:09.616;-01:13:38.067;2.38E+20;0.8;-999/-999;54086.5;9.6842e-15;2.03535e-15;6.14055e-15;2.12967e-15;-9.990E+02;4.57932e-15;2.33026e-15;-9.990E+02;1.74673e-14;5.49219e-15;-9.990E+02
00:28:10.831;-01:04:59.002;2.39E+20;0.8;-999/-999;51714.3;1.04784e-14;2.03595e-15;6.09575e-15;2.09917e-15;-9.990E+02;1.09043e-14;3.37053e-15;-9.990E+02;1.10815e-14;4.03845e-15;-9.990E+02
00:27:25.139;-01:05:13.337;2.39E+20;0.8;-999/-999;59332.7;5.19439e-15;1.49303e-15;2.4724e-15;1.38398e-15;-9.990E+02;1.2285e-15;1.18966e-15;-9.990E+02;1.31115e-14;4.81222e-15;-9.990E+02
00:27:43.666;-01:02:05.451;2.39E+20;0.8;-999/-999;52092.0;5.99791e-15;1.62876e-15;1.04651e-15;8.68419e-16;-9.990E+02;1.09255e-14;3.5312e-15;-9.990E+02;4.75837e-15;2.79999e-15;-9.990E+02
00:28:14.530;-01:04:41.778;2.39E+20;0.935;+0.25/-0.19;38260.2;2.2438e-14;2.77012e-15;2.12874e-14;3.78345e-15;-9.990E+02;1.91199e-14;4.40127e-15;-9.990E+02;2.27359e-14;5.77346e-15;-9.990E+02
